"Tribunale","Lotto nr.","Tipologia Procedura","Nr. Procedura","Tipo procedura","Rito","Pubblicazione siti internet Gruppo Edicom","Pubblicazione Portale delle Vendite Pubbliche","Primo Identificativo","Ubicazione","Genere","Categoria","Descrizione sintetica"
"Treviso Tribunale di TREVISO 0260860099","Lotto 18","Giudiziaria giudiziaria giudiziaria PROCEDURE_CONCORSUALI NUCP","55/2014","Procedure Concorsuali PROCEDURE CONCORSUALI","NUOVO CONCORDATO PREVENTIVO NUOVO CONCORDATO PREVENTIVO","03/12/2021","06/12/2021","1399847","Frazione Campolungo, Viale dei Mutilati del Lavoro 63100 - Ascoli Piceno Ascoli Piceno Marche Italia","IMMOBILI","IMMOBILE COMMERCIALE","Ufficio oltre a parti comuni dello stabile. Locale al piano primo dell’edificio, con destinazione direzionale, della superficie di mq. 103 circa. L’immobile risulta occupato con contratto di locazione del 24.09.2019, con canone annuo complessivo di Euro 7.100,00 oltre ad IVA della durata di anni 6, tacitamente rinnovato per anni 6."
